o3_8,o3,pm10,pm25,co,so2,so2_24,no2,aqi,aqi_rank
0,0.002,6.0,4.0,1.5,20.0,0,7.0,17.045454545454547,0
0,0.003,6.0,4.0,1.5,19.0,0,7.0,17.045454545454547,0
0,0.003,3.0,3.0,1.7,26.0,0,7.0,19.318181818181817,0
0,0.001,3.0,3.0,1.6,23.0,0,7.0,18.181818181818183,0
0,0.002,5.0,4.0,1.6,24.0,0,7.0,18.181818181818183,0
0,0.0,5.0,4.0,1.5,22.0,0,7.0,17.045454545454547,0
0,0.003,3.0,3.0,1.5,19.0,0,7.0,17.045454545454547,0
0,0.004,3.0,3.0,1.5,20.0,0,7.0,17.045454545454547,0
0,0.0,4.0,3.0,1.5,22.0,0,7.0,17.045454545454547,0
0,0.0,3.0,4.0,1.5,22.0,0,7.0,17.045454545454547,0
0,0.002,6.0,4.0,1.6,23.0,0,7.0,18.181818181818183,0
0,0.0,7.0,4.0,1.6,22.0,0,7.0,18.181818181818183,0
0,0.001,4.0,3.0,1.6,20.0,0,7.0,18.181818181818183,0
0,0.005,3.0,3.0,1.9,27.0,0,7.0,21.59090909090909,0
0,0.0,3.0,4.0,1.7,21.0,0,7.0,19.318181818181817,0
0,0.003,7.0,4.0,1.6,20.0,0,7.0,18.181818181818183,0
0,0.01,8.0,4.0,1.9,38.0,0,7.0,21.59090909090909,0
0,0.005,4.0,3.0,1.7,19.0,0,7.0,19.318181818181817,0
0,0.002,4.0,3.0,1.8,19.0,0,7.0,20.454545454545453,0
0,0.001,3.0,3.0,2.0,21.0,0,7.0,22.727272727272727,0
0,0.001,3.0,2.0,3.0,27.0,0,6.0,34.09090909090909,0
0,0.003,2.0,2.0,2.5,27.0,0,7.0,28.409090909090907,0
0,0.006,3.0,2.0,2.4,22.0,0,7.0,27.27272727272727,0
0,0.002,3.0,2.0,1.9,21.0,0,7.0,21.59090909090909,0
0,0.014,3.0,2.0,2.4,18.0,0,7.0,27.27272727272727,0
0,0.005,3.0,2.0,2.0,20.0,0,7.0,22.727272727272727,0
0,0.006999999999999999,3.0,2.0,1.8,43.0,0,7.0,20.454545454545453,0
0,0.006999999999999999,3.0,2.0,3.0,52.0,0,6.0,34.09090909090909,0
0,0.01,2.0,3.0,2.4,55.0,0,7.0,27.27272727272727,0
0,0.013,3.0,3.0,2.5,21.0,0,7.0,28.409090909090907,0
0,0.013,3.0,4.0,2.2,21.0,0,7.0,25.0,0
0,0.018000000000000002,5.0,5.0,1.8,19.0,0,7.0,20.454545454545453,0
0,0.024,3.0,3.0,1.6,17.0,0,7.0,18.181818181818183,0
0,0.0,4.0,3.0,3.2,36.0,0,6.0,36.36363636363637,0
0,0.005,4.0,3.0,3.4,44.0,0,6.0,38.63636363636363,0
0,0.008,6.0,4.0,2.8,23.0,0,7.0,31.818181818181817,0
0,0.009000000000000001,6.0,4.0,2.9,22.0,0,7.0,32.95454545454545,0
0,0.019,5.0,6.0,2.0,19.0,0,7.0,22.727272727272727,0
0,0.013,5.0,4.0,1.8,22.0,0,7.0,20.454545454545453,0
0,0.004,4.0,5.0,2.0,28.0,0,7.0,22.727272727272727,0
0,0.005,5.0,5.0,2.1,52.0,0,7.0,23.863636363636363,0
0,0.001,4.0,4.0,3.1,43.0,0,6.0,35.22727272727273,0
0,0.005,4.0,3.0,3.2,30.0,0,6.0,36.36363636363637,0
0,0.009000000000000001,4.0,3.0,2.4,26.0,0,7.0,27.27272727272727,0
0,0.011,5.0,3.0,1.9,23.0,0,7.0,21.59090909090909,0
0,0.013,6.0,4.0,2.1,23.0,0,7.0,23.863636363636363,0
0,0.019,5.0,3.0,1.8,19.0,0,7.0,20.454545454545453,0
0,0.038,3.0,3.0,1.5,15.0,0,7.0,17.045454545454547,0
0,0.036000000000000004,2.0,3.0,1.5,15.0,0,7.0,17.045454545454547,0
0,0.037000000000000005,3.0,3.0,1.5,15.0,0,7.0,17.045454545454547,0
0,0.037000000000000005,3.0,3.0,1.5,14.0,0,7.0,17.045454545454547,0
0,0.009000000000000001,4.0,4.0,1.7,26.0,0,7.0,19.318181818181817,0
0,0.026,3.0,3.0,2.0,17.0,0,7.0,22.727272727272727,0
0,0.005,3.0,3.0,2.7,32.0,0,7.0,30.681818181818183,0
0,0.019,3.0,3.0,2.0,20.0,0,7.0,22.727272727272727,0
0,0.008,4.0,4.0,3.5,45.0,0,6.0,39.77272727272727,0
0,0.003,4.0,3.0,2.0,28.0,0,7.0,22.727272727272727,0
0,0.004,5.0,4.0,2.0,22.0,0,7.0,22.727272727272727,0
0,0.021,3.0,3.0,1.6,17.0,0,7.0,18.181818181818183,0
0,0.013,4.0,4.0,1.6,22.0,0,7.0,18.181818181818183,0
0,0.005,4.0,4.0,1.6,22.0,0,7.0,18.181818181818183,0
0,0.003,5.0,4.0,1.6,22.0,0,7.0,18.181818181818183,0
0,0.008,4.0,5.0,1.9,31.0,0,7.0,21.59090909090909,0
0,0.009000000000000001,5.0,5.0,2.0,35.0,0,7.0,22.727272727272727,0
0,0.01,11.0,7.0,2.0,37.0,0,7.0,22.727272727272727,0
0,0.01,9.0,6.0,2.0,37.0,0,7.0,22.727272727272727,0
0,0.009000000000000001,8.0,7.0,2.1,42.0,0,7.0,23.863636363636363,0
0,0.01,7.0,6.0,2.1,48.0,0,7.0,23.863636363636363,0
0,0.006999999999999999,6.0,5.0,1.8,28.0,0,7.0,20.454545454545453,0
0,0.006999999999999999,5.0,5.0,1.7,27.0,0,7.0,19.318181818181817,0
0,0.009000000000000001,4.0,4.0,1.9,34.0,0,7.0,21.59090909090909,0
0,0.009000000000000001,4.0,4.0,1.9,30.0,0,7.0,21.59090909090909,0
0,0.01,4.0,4.0,2.0,41.0,0,7.0,22.727272727272727,0
0,0.01,15.0,9.0,2.1,48.0,0,7.0,29.22077922077922,0
0,0.01,7.0,4.0,1.9,44.0,0,7.0,21.59090909090909,0
0,0.008,8.0,4.0,1.8,30.0,0,7.0,20.454545454545453,0
0,0.005,3.0,3.0,1.7,26.0,0,7.0,19.318181818181817,0
0,0.005,4.0,3.0,1.7,27.0,0,7.0,19.318181818181817,0
0,0.005,12.0,4.0,1.7,32.0,0,7.0,19.318181818181817,0
0,0.003,13.0,4.0,1.7,27.0,0,7.0,19.318181818181817,0
0,0.003,4.0,3.0,1.7,28.0,0,7.0,19.318181818181817,0
0,0.005,6.0,4.0,1.9,40.0,0,7.0,21.59090909090909,0
0,0.008,9.0,4.0,1.9,43.0,0,7.0,21.59090909090909,0
0,0.006,8.0,4.0,1.9,31.0,0,7.0,21.59090909090909,0
0,0.006,9.0,5.0,1.8,40.0,0,7.0,20.454545454545453,0
0,0.008,6.0,4.0,1.8,34.0,0,7.0,20.454545454545453,0
0,0.006,6.0,4.0,1.7,27.0,0,7.0,19.318181818181817,0
0,0.005,6.0,5.0,1.8,38.0,0,7.0,20.454545454545453,0
0,0.002,6.0,3.0,1.7,24.0,0,7.0,19.318181818181817,0
0,0.0,4.0,3.0,1.6,22.0,0,7.0,18.181818181818183,0
0,0.003,3.0,3.0,1.7,37.0,0,7.0,19.318181818181817,0
0,0.006,3.0,3.0,1.8,44.0,0,7.0,20.454545454545453,0
0,0.009000000000000001,5.0,4.0,2.1,34.0,0,7.0,23.863636363636363,0
0,0.006999999999999999,6.0,4.0,2.0,32.0,0,7.0,22.727272727272727,0
0,0.008,4.0,4.0,2.0,55.0,0,7.0,22.727272727272727,0
0,0.008,4.0,3.0,2.1,54.0,0,7.0,23.863636363636363,0
0,0.011,9.0,6.0,2.1,46.0,0,7.0,23.863636363636363,0
0,0.012,8.0,6.0,2.1,41.0,0,7.0,23.863636363636363,0
0,0.011,9.0,9.0,2.1,45.0,0,7.0,29.22077922077922,0
0,0.01,5.0,4.0,2.0,42.0,0,7.0,22.727272727272727,0
0,0.011,6.0,4.0,2.2,49.0,0,7.0,25.0,0
0,0.011,7.0,4.0,2.1,44.0,0,7.0,23.863636363636363,0
0,0.01,10.0,6.0,1.9,34.0,0,7.0,21.59090909090909,0
0,0.006,2.0,2.0,1.7,25.0,0,7.0,19.318181818181817,0
0,0.004,2.0,2.0,1.7,23.0,0,7.0,19.318181818181817,0
0,0.008,7.0,7.0,1.8,30.0,0,7.0,22.727272727272727,0
0,0.008,6.0,4.0,1.7,36.0,0,7.0,19.318181818181817,0
0,0.009000000000000001,5.0,3.0,2.1,56.0,0,7.0,23.863636363636363,0
0,0.009000000000000001,5.0,3.0,2.0,53.0,0,7.0,22.727272727272727,0
0,0.009000000000000001,7.0,5.0,2.0,45.0,0,7.0,22.727272727272727,0
0,0.009000000000000001,3.0,2.0,2.0,51.0,0,7.0,22.727272727272727,0
0,0.01,3.0,3.0,2.1,55.0,0,7.0,23.863636363636363,0
0,0.009000000000000001,4.0,2.0,2.0,47.0,0,7.0,22.727272727272727,0
0,0.009000000000000001,6.0,2.0,2.0,44.0,0,7.0,22.727272727272727,0
0,0.012,4.0,3.0,2.7,63.0,0,7.0,30.681818181818183,0
0,0.008,2.0,2.0,1.8,29.0,0,7.0,20.454545454545453,0
0,0.006999999999999999,2.0,2.0,1.8,30.0,0,7.0,20.454545454545453,0
0,0.01,6.0,5.0,2.1,48.0,0,7.0,23.863636363636363,0
0,0.011,5.0,5.0,2.3,54.0,0,7.0,26.136363636363633,0
0,0.01,4.0,3.0,2.0,39.0,0,7.0,22.727272727272727,0
0,0.01,3.0,3.0,2.3,44.0,0,7.0,26.136363636363633,0
0,0.01,10.0,4.0,1.9,36.0,0,7.0,21.59090909090909,0
0,0.01,11.0,4.0,2.1,41.0,0,7.0,23.863636363636363,0
0,0.012,5.0,4.0,2.6,53.0,0,7.0,29.545454545454547,0
0,0.009000000000000001,5.0,3.0,1.9,36.0,0,7.0,21.59090909090909,0
0,0.01,4.0,3.0,2.0,33.0,0,7.0,22.727272727272727,0
0,0.009000000000000001,3.0,2.0,2.0,45.0,0,7.0,22.727272727272727,0
